frame_path,mean_brightness,brightness_std,contrast,low_key_ratio,high_key_ratio,saturation_mean,saturation_std,hue_mean,hue_std,color_temperature,edge_density,center_brightness,vertical_symmetry,horizontal_symmetry,texture_contrast,texture_homogeneity,dark_regions_count,bright_regions_count,face_count,face_area_ratio,largest_face_y_position,dof_variance
/Users/kevin.kunkel/Documents/Dev/Uni/ca-friend-foe-analysis/frames/heimkehr/frame_000239.png,23.318819115323855,44.80474894343321,1.9213987007536804,0.9238217482885729,0.04977290679304897,0.0,0.0,0.0,0.0,0.49999999892790453,0.021343470247498685,29.17716561348078,0.9474658488988013,0.9043123831944574,14.219383356151297,0.023664118078659698,1,1,0,0.0,0.5,153.1742654779894
/Users/kevin.kunkel/Documents/Dev/Uni/ca-friend-foe-analysis/frames/heimkehr/frame_000759.png,23.98295813586098,27.41133401979838,1.142950496357495,0.9401560031595576,0.0,0.0,0.0,0.0,0.0,0.4999999989575931,0.014642575039494472,-7.602152448657186,0.9611402802300488,0.8983008084750488,6.166764077704136,0.035962001668970296,1,0,0,0.0,0.5,27.466228959164173
/Users/kevin.kunkel/Documents/Dev/Uni/ca-friend-foe-analysis/frames/heimkehr/frame_001016.png,84.52867956819378,85.8261317721197,1.0153492531649482,0.6126217746182201,0.20578923117430226,0.0,0.0,0.0,0.0,0.4999999997042424,0.16105845181674566,15.095148762506582,0.7136804200353127,0.650900112546335,50.54250891178163,0.0128370680918543,1,39,0,0.0,0.5,315.6271948044005
/Users/kevin.kunkel/Documents/Dev/Uni/ca-friend-foe-analysis/frames/heimkehr/frame_001245.png,86.25580568720379,89.00616243580774,1.0318860466666926,0.6054041600842549,0.21283899420747762,0.0,0.0,0.0,0.0,0.49999999971016446,0.16524486571879937,10.288665086887832,0.7250852357794091,0.5960988239424259,53.64552003998532,0.012447451501780964,1,31,0,0.0,0.5,355.3485233167948
/Users/kevin.kunkel/Documents/Dev/Uni/ca-friend-foe-analysis/frames/heimkehr/frame_001427.png,67.6644681411269,78.82163477917483,1.1648895916581894,0.6787618483412322,0.1329614270668773,0.0,0.0,0.0,0.0,0.4999999996305299,0.161134149552396,24.175618746708793,0.7409390907495172,0.6779524311040899,48.80614545015156,0.014188882695537672,7,46,0,0.0,0.5,346.96264815638887
/Users/kevin.kunkel/Documents/Dev/Uni/ca-friend-foe-analysis/frames/heimkehr/frame_001952.png,51.272738941548184,67.82296090890074,1.3227879410526773,0.7900078988941548,0.08553844128488679,0.0,0.0,0.0,0.0,0.4999999995124115,0.1378949447077409,14.9719556345445,0.8064859988229098,0.7460022044626171,38.571440574913204,0.01638911957754544,2,28,0,0.0,0.5,209.45301443380114
/Users/kevin.kunkel/Documents/Dev/Uni/ca-friend-foe-analysis/frames/heimkehr/frame_002032.png,49.2333827014218,64.20983656856525,1.3041930680966929,0.775042785676672,0.06484333859926276,0.0,0.0,0.0,0.0,0.49999999949221446,0.1405674038967878,26.30113546603475,0.8046307912317112,0.779437913659408,36.34272121143195,0.01728037288186237,1,13,0,0.0,0.5,279.1211430766579
/Users/kevin.kunkel/Documents/Dev/Uni/ca-friend-foe-analysis/frames/heimkehr/frame_002086.png,46.2437467087941,62.29224137114216,1.3470413984555452,0.8090047393364929,0.06475118483412322,0.0,0.0,0.0,0.0,0.4999999994593864,0.1396129541864139,19.506371774618223,0.820283379281149,0.8105058906132226,35.61905792830089,0.018063825550669193,1,29,0,0.0,0.5,326.0693410550497
/Users/kevin.kunkel/Documents/Dev/Uni/ca-friend-foe-analysis/frames/heimkehr/frame_002183.png,18.264942074776197,29.91841032220476,1.6380238183026907,0.9511782517114271,0.007869273301737756,0.0,0.0,0.0,0.0,0.4999999986312576,0.041278304370721434,10.078712480252765,0.9472785470164896,0.9325133455172485,11.86628792618223,0.03728934838679719,3,1,0,0.0,0.5,384.15508283042504
/Users/kevin.kunkel/Documents/Dev/Uni/ca-friend-foe-analysis/frames/heimkehr/frame_003167.png,96.3940527909426,81.22941432120274,0.8426807659296505,0.5165448920484466,0.31216758820431806,0.0,0.0,0.0,0.0,0.4999999997406479,0.047337414428646654,14.545823459715649,0.8870830106660884,0.4922327282677157,15.412296732545398,0.012358768377736766,1,7,0,0.0,0.5,168.17994058618487
/Users/kevin.kunkel/Documents/Dev/Uni/ca-friend-foe-analysis/frames/heimkehr/frame_003417.png,61.741870721432335,52.519658200534096,0.8506327635006332,0.7014119273301738,0.047771853607161664,0.0,0.0,0.0,0.0,0.4999999995950884,0.0254739336492891,41.73983017377567,0.8927558880318847,0.801545498662867,13.131805795404743,0.019355758270894426,1,40,0,0.0,0.5,156.10929368659993
/Users/kevin.kunkel/Documents/Dev/Uni/ca-friend-foe-analysis/frames/heimkehr/frame_003709.png,41.78422525013165,66.1022615871746,1.5819908358541899,0.8463072669826225,0.08812532912058979,0.0,0.0,0.0,0.0,0.4999999994016881,0.041383622959452346,21.853044365455503,0.8030815754421832,0.791450840999907,16.662955873135108,0.015508962744593726,1,21,0,0.0,0.5,215.5595327333362
/Users/kevin.kunkel/Documents/Dev/Uni/ca-friend-foe-analysis/frames/heimkehr/frame_003793.png,54.99876908899421,72.86238836348963,1.3248003444060727,0.7801606108478146,0.12301869404949974,0.0,0.0,0.0,0.0,0.4999999995454444,0.03889876250658241,35.135011848341236,0.7358238081962643,0.8718936695267892,16.293922023947935,0.013988650284287208,3,9,1,0.055621379673512376,0.24170616113744076,396.86728378988977
/Users/kevin.kunkel/Documents/Dev/Uni/ca-friend-foe-analysis/frames/heimkehr/frame_003848.png,65.62860716166404,69.65695083469502,1.0613809090442803,0.6694246972090574,0.12733346498156925,0.0,0.0,0.0,0.0,0.4999999996190686,0.032010268562401266,21.61918114797261,0.7684441243585375,0.7635715908269574,16.8566144686888,0.014398082911838075,1,17,0,0.0,0.5,68.69975525062044
/Users/kevin.kunkel/Documents/Dev/Uni/ca-friend-foe-analysis/frames/heimkehr/frame_003898.png,68.77738941548184,75.12354036755367,1.0922708886856387,0.6716363875724065,0.16889152185360717,0.0,0.0,0.0,0.0,0.4999999996365085,0.037322274881516584,57.07053054239073,0.7511904614399736,0.7307552478600708,17.987991588556117,0.013400968473821764,1,23,1,0.026069641916798315,0.36611374407582936,63.844719204965536
/Users/kevin.kunkel/Documents/Dev/Uni/ca-friend-foe-analysis/frames/heimkehr/frame_004361.png,102.30733938915219,94.70173786645876,0.9256592766396797,0.528123354397051,0.3195036861506056,0.0,0.0,0.0,0.0,0.49999999975563825,0.04381911532385466,46.25375855713534,0.7081864552034611,0.5519348676806162,20.878927031516298,0.01061059084254118,9,26,0,0.0,0.5,166.6098677073811
/Users/kevin.kunkel/Documents/Dev/Uni/ca-friend-foe-analysis/frames/heimkehr/frame_004551.png,96.1201059768299,89.68325057128827,0.9330332043079875,0.560245523959979,0.26729199578725643,0.0,0.0,0.0,0.0,0.4999999997399088,0.06682793575566087,32.79234794628752,0.6354040052039773,0.607097362905141,26.312702255498316,0.01129767153866867,15,17,0,0.0,0.5,166.29387239534145
/Users/kevin.kunkel/Documents/Dev/Uni/ca-friend-foe-analysis/frames/heimkehr/frame_004777.png,67.04798578199052,83.88600281197218,1.251133821672404,0.7125098736176935,0.18592022116903634,0.0,0.0,0.0,0.0,0.49999999962713276,0.04017904160084255,23.451513954713008,0.6950254003655174,0.6958444588999371,17.715792910889565,0.01199195718387695,5,12,0,0.0,0.5,125.45377775018085
/Users/kevin.kunkel/Documents/Dev/Uni/ca-friend-foe-analysis/frames/heimkehr/frame_004862.png,99.11678844128488,87.27344828043053,0.8805112591403094,0.5370096103212217,0.2753258293838863,0.0,0.0,0.0,0.0,0.4999999997477723,0.06504410215903107,31.076444839389154,0.640212521554172,0.6133317070904192,25.221750212857465,0.011590598465456967,16,20,0,0.0,0.5,134.56131892901223
/Users/kevin.kunkel/Documents/Dev/Uni/ca-friend-foe-analysis/frames/heimkehr/frame_005125.png,117.21836822011585,91.50161365659446,0.7806081501382908,0.45997235387045815,0.3578067403896788,0.0,0.0,0.0,0.0,0.4999999997867229,0.059557661927330176,35.927524354923634,0.6115991646790364,0.5510300829125753,24.026176589613897,0.011039461113049471,12,8,0,0.0,0.5,240.9947691635436
/Users/kevin.kunkel/Documents/Dev/Uni/ca-friend-foe-analysis/frames/heimkehr/frame_005365.png,96.18433385992628,86.93148491469954,0.9038008720933516,0.5566548183254344,0.2594227224855187,0.0,0.0,0.0,0.0,0.4999999997400824,0.05598012111637704,42.59389152185361,0.7360837489287448,0.645151059897366,21.20930190683694,0.011638691559454496,21,13,0,0.0,0.5,180.52683458155389
/Users/kevin.kunkel/Documents/Dev/Uni/ca-friend-foe-analysis/frames/heimkehr/frame_005470.png,103.49959189046866,94.53254637120916,0.9133615365354747,0.5290053975776725,0.3052626382306477,0.0,0.0,0.0,0.0,0.49999999975845316,0.0715541074249605,63.43270142180096,0.6750673729207323,0.648155479147952,24.919922341704254,0.010690522061312121,17,20,1,0.009244997367035282,0.6907582938388626,87.04134575902467
/Users/kevin.kunkel/Documents/Dev/Uni/ca-friend-foe-analysis/frames/heimkehr/frame_005543.png,98.60712216956293,78.90950298262602,0.8002414142754375,0.4788309636650869,0.2265600315955766,0.0,0.0,0.0,0.0,0.49999999974646864,0.05524289099526066,43.676171669299634,0.6708603599417651,0.6930708112628938,18.391183144920713,0.012772575802607097,10,11,0,0.0,0.5,92.38327067004448
/Users/kevin.kunkel/Documents/Dev/Uni/ca-friend-foe-analysis/frames/heimkehr/frame_005633.png,126.00324512901527,91.20083350130784,0.7237974969259495,0.425352159031069,0.39003422854133757,0.0,0.0,0.0,0.0,0.49999999980159243,0.05769813059505002,-3.4060887309110086,0.6203883364825656,0.5279821164906194,27.203752926364956,0.011087798044369762,17,19,1,0.01348077935755661,0.19194312796208532,168.4226506699089
/Users/kevin.kunkel/Documents/Dev/Uni/ca-friend-foe-analysis/frames/heimkehr/frame_005725.png,108.82635268562402,76.2020665554492,0.7002170393926453,0.41486637704054763,0.2635433122696156,0.0,0.0,0.0,0.0,0.49999999977027626,0.053807925223802004,50.19309175882043,0.7806623455069231,0.6505816012555627,16.581387752652834,0.013173414539140038,14,6,1,0.09400013164823591,0.3353080568720379,97.65779181610925
/Users/kevin.kunkel/Documents/Dev/Uni/ca-friend-foe-analysis/frames/heimkehr/frame_005825.png,127.05773433385993,90.76256970861735,0.7143411624096283,0.41937862032648765,0.39826224328593995,0.0,0.0,0.0,0.0,0.49999999980323906,0.05618746708794102,-8.011473143759872,0.6218282067961466,0.5380380798975726,26.936446282039412,0.011139806200872002,16,18,0,0.0,0.5,170.12153228964206
