frame_path,label,confidence,notes,annotator
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_000219.png,them,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_003257.png,them,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_003487.png,other,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_003659.png,other,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_003855.png,us,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_003998.png,them,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_004114.png,us,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_004186.png,us,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_004233.png,us,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_004482.png,us,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_004655.png,them,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_004867.png,us,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_004908.png,us,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_004951.png,them,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_005573.png,them,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_005672.png,other,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_005790.png,other,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_005840.png,other,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_005906.png,other,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_007956.png,us,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_008077.png,us,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_008669.png,us,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_009679.png,us,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_009764.png,us,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_010026.png,us,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_010103.png,us,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_010176.png,us,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_010260.png,us,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_010438.png,us,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_011006.png,other,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_011226.png,them,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_011315.png,other,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_011409.png,other,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_011573.png,other,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_012550.png,other,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_013064.png,them,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_013330.png,them,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_013406.png,them,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_013572.png,them,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_013780.png,them,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_014515.png,them,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_014710.png,them,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_016176.png,them,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_016459.png,them,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_016600.png,them,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_016678.png,them,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_016842.png,them,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_017335.png,them,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_017954.png,them,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_019471.png,them,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_019824.png,them,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_020173.png,us,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_020606.png,them,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_020681.png,other,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_020910.png,them,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_021733.png,other,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_022294.png,other,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_023020.png,other,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_023147.png,them,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_023677.png,us,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_023745.png,other,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_023987.png,other,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_024053.png,other,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_024141.png,other,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_024520.png,other,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_024710.png,us,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_025044.png,other,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_025356.png,us,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_025480.png,them,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_025552.png,us,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_025610.png,them,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_025715.png,us,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_026057.png,other,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_026682.png,other,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_027031.png,other,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_027506.png,other,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_027662.png,other,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_027938.png,us,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_028229.png,other,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_028338.png,us,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_028636.png,them,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_028675.png,them,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_029087.png,other,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_029262.png,them,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_029597.png,other,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_029730.png,them,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_029825.png,other,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_031367.png,other,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_031885.png,other,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_032049.png,other,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_032421.png,other,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_032672.png,other,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_033308.png,other,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_033847.png,other,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_033932.png,other,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_034248.png,other,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_034379.png,other,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_034390.png,other,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_034517.png,us,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_037182.png,other,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_037633.png,them,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_037767.png,other,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_038671.png,other,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_039012.png,other,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_039225.png,them,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_039274.png,them,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_039491.png,them,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_039541.png,them,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_039925.png,them,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_039993.png,us,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_040356.png,them,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_040871.png,us,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_040932.png,us,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_040988.png,us,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_041042.png,us,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_041541.png,us,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_041625.png,us,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_042892.png,us,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_043466.png,them,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_044070.png,them,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_044123.png,us,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_044954.png,them,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_045004.png,them,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_045164.png,them,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_045211.png,them,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_045305.png,them,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_045339.png,them,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_045694.png,them,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_045867.png,us,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_046016.png,them,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_046590.png,other,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_046749.png,other,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_047357.png,them,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_047418.png,other,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_047564.png,us,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_047794.png,other,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_047834.png,other,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_047880.png,other,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_047898.png,us,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_047948.png,us,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_048244.png,them,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_048393.png,us,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_048432.png,us,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_048494.png,us,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_048688.png,us,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_049120.png,us,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_049243.png,other,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_049355.png,other,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_049433.png,other,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_049507.png,other,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_049569.png,other,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_049924.png,other,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_050333.png,other,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_050663.png,other,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_050725.png,other,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_050840.png,other,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_050952.png,other,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_051113.png,them,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_051152.png,them,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_051284.png,other,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_051380.png,other,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_051961.png,other,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_052136.png,us,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_052189.png,them,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_052522.png,them,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_052622.png,them,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_052757.png,us,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_052804.png,us,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_053011.png,them,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_053081.png,other,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_053312.png,them,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_053552.png,them,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_053637.png,other,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_054013.png,them,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_054651.png,them,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_054869.png,them,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_056259.png,other,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_056937.png,them,1.0,,
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_057474.png,them,1.0,,
